SrNo.,Job ID,Institution,URL,list id,location,Job Title,advice,agency,agent,analytics,asset,authentication,automation,business,cash,chief,collaborative,connectivity,contract,corporate,credit,currency,cyber,data,development,digital,director,electronic,equity,executive,expertise,finance,financial,framework,fraud,funding,global,identity,income,information,insurance,integration,interest,internal,investment,investor,leader,legal,lending,liquidity,loan,loss,management,manager,managing,manual,market,network,officer,operating,operational,payment,personal,policy,portfolio,pricing,product,quality,rate,regulatory,reporting,research,resource,revenue,sale,security,senior,service,settlement,social,structure,system,tax,technology,trading,transaction
168, P193168_S1,Discover Financials,https://jobs.discover.com/job/9011480/lead-api-web-developer-chicago-il/,1,"Chicago, IL",Lead API Web Developer,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0
169, P197844,Discover Financials,https://jobs.discover.com/job/9011482/data-engineer-riverwoods-il/,1,"Riverwoods, IL",Data Engineer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170, P197845,Discover Financials,https://jobs.discover.com/job/9011483/data-platform-engineer-riverwoods-il/,1,"Riverwoods, IL",Data Platform Engineer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171, P197715,Discover Financials,https://jobs.discover.com/job/9011481/senior-cybersecurity-data-analyst-riverwoods-il/,1,"Riverwoods, IL",Senior Cybersecurity Data Analyst,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,9,0,0,0,0,0,2,0,2,0,0
172, P139243_S4,Discover Financials,https://jobs.discover.com/job/9013158/principal-business-analyst-riverwoods-il/,1,"Riverwoods, IL",Principal Business Analyst,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
173, P197034,Discover Financials,https://jobs.discover.com/job/9013161/product-owner-riverwoods-il/,1,"Riverwoods, IL",Product Owner,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,3,0,0
174, P187208_S2,Discover Financials,https://jobs.discover.com/job/9013160/principal-audit-data-scientist-riverwoods-il/,1,"Riverwoods, IL",Principal Audit Data Scientist,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,1,0,4,0,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
175, P194626_S1,Discover Financials,https://jobs.discover.com/job/9009033/auditor-riverwoods-il/,1,"Riverwoods, IL",Auditor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176, P159445_S2,Discover Financials,https://jobs.discover.com/job/9002352/principal-production-support-specialist-riverwoods-il/,1,"Riverwoods, IL",Principal Production Support Specialist,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
177, P197817,Discover Financials,https://jobs.discover.com/job/9003790/home-equity-loans-processor-phoenix-az/,1,"Phoenix, AZ",Home Equity Loans Processor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,0,0,8,0,0,0,7,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,44,0,2,0,2,0,0,0,0,0,0,0,4,2,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
178, P188756_S1,Discover Financials,https://jobs.discover.com/job/8988289/lead-financial-analyst-fp-a-riverwoods-il/,1,"Riverwoods, IL",Lead Financial Analyst – FP&A,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179, P197790,Discover Financials,https://jobs.discover.com/job/8994429/principal-executive-recruiter-riverwoods-il/,1,"Riverwoods, IL",Principal Executive Recruiter,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
180, P191815_S1,Discover Financials,https://jobs.discover.com/job/8994427/sr-manager-mortgage-sales-call-center-phoenix-az/,1,"Phoenix, AZ",Sr. Manager – Mortgage Sales (Call Center),0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181, P197646,Discover Financials,https://jobs.discover.com/job/8994428/senior-programmer-riverwoods-il/,1,"Riverwoods, IL",Senior Programmer,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,0
182, P192603_S1,Discover Financials,https://jobs.discover.com/job/8985779/sr-devops-engineer-chicago-il/,1,"Chicago, IL",Sr. DevOps Engineer,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
183, P197068,Discover Financials,https://jobs.discover.com/job/8985780/senior-data-engineer-riverwoods-il/,1,"Riverwoods, IL",Senior Data Engineer,0,0,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
184, P103111_S1,Discover Financials,https://jobs.discover.com/job/8987021/senior-advanced-analytics-analyst-riverwoods-il/,1,"Riverwoods, IL",Senior Advanced Analytics Analyst,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,b ID: 45679,Discover Financials,https://jobs.discover.com/job/8836673/software-developer-riverwoods-il/,1,"Riverwoods, IL",Software Developer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186, P153845_S2,Discover Financials,https://jobs.discover.com/job/8984437/customer-impact-response-analyst-pittsford-ny/,1,"Pittsford, NY",Customer Impact Response Analyst,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187, P197625,Discover Financials,https://jobs.discover.com/job/8984442/servicenow-developer-riverwoods-il/,1,"Riverwoods, IL",ServiceNow Developer,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0
188, P103131_S2,Discover Financials,https://jobs.discover.com/job/8984434/lead-it-auditor-riverwoods-il/,1,"Riverwoods, IL",Lead IT Auditor,0,0,0,0,1,0,0,9,0,0,0,0,0,2,2,0,0,6,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,1,7,0,1,0,0,3,0,0,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,3,0,0
189, P164051_S1,Discover Financials,https://jobs.discover.com/job/8984438/senior-manager-site-experience-conversion-rate-optimization-riverwoods-il/,1,"Riverwoods, IL","Senior Manager, Site Experience & Conversion Rate Optimization",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,5,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190, P116087_S3,Discover Financials,https://jobs.discover.com/job/8811615/lead-software-engineer-riverwoods-il/,1,"Riverwoods, IL",Lead Software Engineer,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
191, P197535,Discover Financials,https://jobs.discover.com/job/8979033/senior-manager-of-application-development-chicago-il/,1,"Chicago, IL",Senior Manager of Application Development,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,0,1,0,2,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,6,0,0
192,: P25789_S1,Discover Financials,https://jobs.discover.com/job/8975709/lead-finance-project-manager-houston-tx/,1,"Houston, TX",Lead Finance Project Manager,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193, P104529,Discover Financials,https://jobs.discover.com/job/8975700/principal-operations-strategy-riverwoods-il/,1,"Riverwoods, IL",Principal Operations Strategy,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
194, P109360_S1,Discover Financials,https://jobs.discover.com/job/8975702/manager-employee-relations-new-albany-oh/,1,"New Albany, OH",Manager Employee Relations,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195, P178506_S5,Discover Financials,https://jobs.discover.com/job/8975704/lead-java-developer-riverwoods-il/,1,"Riverwoods, IL",Lead Java Developer,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196, P196899,Discover Financials,https://jobs.discover.com/job/8969825/lead-programmer-riverwoods-il/,1,"Riverwoods, IL",Lead Programmer,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
197, P197312,Discover Financials,https://jobs.discover.com/job/8969826/lead-data-support-analyst-riverwoods-il/,1,"Riverwoods, IL",Lead Data Support Analyst,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,4,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,2
198,b ID: 46255,Discover Financials,https://jobs.discover.com/job/8965316/manager-credit-risk-analysis-riverwoods-il/,1,"Riverwoods, IL","Manager, Credit Risk Analysis",0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199, P197091_S1,Discover Financials,https://jobs.discover.com/job/8966877/lead-software-engineer-rpa-riverwoods-il/,1,"Riverwoods, IL",Lead Software Engineer(RPA),0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
200, P125826_S3,Discover Financials,https://jobs.discover.com/job/8966872/senior-treasury-services-cash-analyst-riverwoods-il/,1,"Riverwoods, IL",Senior Treasury Services Cash Analyst,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0
201, P196901_S1,Discover Financials,https://jobs.discover.com/job/8966876/senior-software-engineer-rpa-riverwoods-il/,1,"Riverwoods, IL",Senior Software Engineer(RPA),0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0
202, P197521,Discover Financials,https://jobs.discover.com/job/8962316/principal-credit-risk-analyst-riverwoods-il/,1,"Riverwoods, IL",Principal Credit Risk Analyst,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,1,0,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203, P110962,Discover Financials,https://jobs.discover.com/job/8230404/sr-risk-analyst-riverwoods-il/,1,"Riverwoods, IL",Sr. Risk Analyst,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0
204, P157042_S3,Discover Financials,https://jobs.discover.com/job/8940316/it-auditor-riverwoods-il/,1,"Riverwoods, IL",IT Auditor,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0
205,b ID: 46246,Discover Financials,https://jobs.discover.com/job/8963706/senior-manager-credit-risk-analysis-riverwoods-il/,1,"Riverwoods, IL","Senior Manager, Credit Risk Analysis",0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206, P196611,Discover Financials,https://jobs.discover.com/job/8956098/senior-lean-process-improvement-project-manager-riverwoods-il/,1,"Riverwoods, IL",Senior LEAN Process Improvement Project Manager,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0
207, P196612,Discover Financials,https://jobs.discover.com/job/8904645/lean-process-improvement-project-manager-riverwoods-il/,1,"Riverwoods, IL",LEAN Process Improvement Project Manager,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
208, P162475_S3,Discover Financials,https://jobs.discover.com/job/8901030/human-resources-operations-consultant-riverwoods-il/,1,"Riverwoods, IL",Human Resources Operations Consultant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
209, P164991_S2,Discover Financials,https://jobs.discover.com/job/8948884/consumer-banking-support-associate-riverwoods-il/,1,"Riverwoods, IL",Consumer Banking Support Associate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0
210, P197359,Discover Financials,https://jobs.discover.com/job/8948890/devops-engineer-chicago-il/,1,"Chicago, IL",DevOps Engineer,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211, P197341,Discover Financials,https://jobs.discover.com/job/8948887/technical-business-analyst-riverwoods-il/,1,"Riverwoods, IL",Technical Business Analyst,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
212, P136304_S1,Discover Financials,https://jobs.discover.com/job/8832782/service-reliability-engineer-riverwoods-il/,1,"Riverwoods, IL",Service Reliability Engineer,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
213,b ID: 46127,Discover Financials,https://jobs.discover.com/job/8945751/senior-credit-risk-analyst-riverwoods-il/,1,"Riverwoods, IL",Senior Credit Risk Analyst,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
214,: P91475_S2,Discover Financials,https://jobs.discover.com/job/8945756/senior-corporate-strategy-development-consultant-riverwoods-il/,1,"Riverwoods, IL",Senior Corporate Strategy & Development Consultant,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215, P196812,Discover Financials,https://jobs.discover.com/job/8940318/programmer-mainframe-riverwoods-il/,1,"Riverwoods, IL",Programmer (Mainframe),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
216, P127063_S2,Discover Financials,https://jobs.discover.com/job/8940314/digital-content-marketing-strategist-editor-riverwoods-il/,1,"Riverwoods, IL",Digital Content Marketing Strategist & Editor,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
217, P136924,Discover Financials,https://jobs.discover.com/job/8716439/sr-mgr-global-network-analytics-houston-tx/,1,"Houston, TX","Sr Mgr, Global Network Analytics",0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
218, P110117_S2,Discover Financials,https://jobs.discover.com/job/8718265/agile-product-manager-business-analyst-houston-tx/,1,"Houston, TX",AGILE Product Manager/Business Analyst,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
219, P101857,Discover Financials,https://jobs.discover.com/job/8932743/principal-programmer-riverwoods-il/,1,"Riverwoods, IL",Principal Programmer,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
220, P191326,Discover Financials,https://jobs.discover.com/job/8395210/senior-quality-engineering-architect-riverwoods-il/,1,"Riverwoods, IL",Senior Quality Engineering Architect,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,1,0,0,0,3,4,0,0,0,2,0,4,0,0
221, P194586,Discover Financials,https://jobs.discover.com/job/8694082/lead-software-developer-riverwoods-il/,1,"Riverwoods, IL",Lead Software Developer,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222, P196813,Discover Financials,https://jobs.discover.com/job/8924174/lead-programmer-c-riverwoods-il/,1,"Riverwoods, IL",Lead Programmer (C++),0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
223, P195898,Discover Financials,https://jobs.discover.com/job/8919785/senior-developer-dialer-engineering-remote/,1,Remote,Senior Developer – Dialer Engineering,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
224, P197015,Discover Financials,https://jobs.discover.com/job/8919789/principal-fraud-analytics-management-riverwoods-il/,1,"Riverwoods, IL",Principal Fraud Analytics Management,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
